fecha;codipart;detalle;importe;naci;importe_hoy
2004-02-01;89;Endeudamiento en Moneda Local;137.4;0.214323;49325.39
2004-02-01;90;Endeudamiento Interno;0.0;0.214323;0.0
2004-02-01;91;Endeudamiento en Moneda Extranjera;112.7;0.214323;40458.31
2004-02-01;92;Endeudamiento Externo;0.0;0.214323;0.0
2004-02-01;93;Incremento Otros Pasivos;0.0;0.214323;0.0
2004-02-01;94;INCREMENTO DEL PATRIMONIO;0.0;0.214323;0.0
2004-02-01;95;CONTRIBUCIONES FIGURATIVAS PARA APLICACIONES FINANCIERAS;66.9;0.214323;24016.51
2004-02-01;97;INVERSIÓN FINANCIERA;796.4;0.214323;285900.61
2004-02-01;99;Amortización en Moneda Local;612.3;0.214323;219810.32
2004-02-01;100;Amortización Deuda Interna;0.0;0.214323;0.0
2004-02-01;101;Amortización en Moneda Extranjera;322.0;0.214323;115595.17
2004-02-01;102;Amortización Deuda Externa;0.0;0.214323;0.0
2004-02-01;103;Disminución Otros Pasivos;40.3;0.214323;14467.35
2004-02-01;104;Disminución del patrimonio;0.0;0.214323;0.0
2004-02-01;105;GASTOS FIGURAT. PARA APLIC. FINANC.;66.9;0.214323;24016.51
2004-03-01;1;Ingresos Corrientes;8175.4;0.214660;2930289.24
2004-03-01;2;INGRESOS TRIBUTARIOS;5649.4;0.214660;2024901.05
2004-03-01;3;APORTES Y CONTRIB. A LA SEG. SOCIAL;1102.1;0.214660;395023.09
2004-03-01;4;INGRESOS NO TRIBUTARIOS;315.1;0.214660;112940.55
2004-03-01;5;VENTAS DE BS. Y SERV. DE LAS ADM. PUB.;29.5;0.214660;10573.62
2004-03-01;6;INGRESOS DE OPERACION;0.0;0.214660;0.0
2004-03-01;7;RENTAS DE LA PROPIEDAD;1025.5;0.214660;367567.53
2004-03-01;8;RENTAS PERCIBIDAS DEL BCRA;0.0;0.214660;0.0
2004-03-01;9;RENTAS PÚBLICAS PERCIBIDAS POR EL FGS;0.0;0.214660;0.0
2004-03-01;10;RENTAS PÚBLICAS PERCIBIDAS POR EL FGS Y OTROS;0.0;0.214660;0.0
2004-03-01;11;OTRAS RENTAS DE LA PROPIEDAD;0.0;0.214660;0.0
2004-03-01;12;RENTAS DE LA PROPIEDAD NETAS;0.0;0.214660;0.0
2004-03-01;13;TRANSFERENCIAS CORRIENTES;42.8;0.214660;15340.7
2004-03-01;14;OTROS INGRESOS;11.0;0.214660;3942.7
2004-03-01;15;INGRESOS EXTRAPRESUPUESTARIOS;0.0;0.214660;0.0
2004-03-01;16;SUPERAVIT OPERATIVO EMPRESAS PUB.;0.0;0.214660;0.0
2004-03-01;17;Gastos Corrientes;6535.2;0.214660;2342396.25
2004-03-01;19;Remuneraciones;710.1;0.214660;254519.46
2004-03-01;20;Bienes y Servicios;251.6;0.214660;90180.39
2004-03-01;21;Otros Gastos;0.0;0.214660;0.0
2004-03-01;22;INTERESES Y OTRAS RENTAS DE LA PROP.;363.5;0.214660;130288.44
2004-03-01;23;Intereses en Moneda Local;192.6;0.214660;69033.16
2004-03-01;24;Intereses Deuda Interna;0.0;0.214660;0.0
2004-03-01;25;Intereses en Moneda Extranjera;170.9;0.214660;61255.28
2004-03-01;26;Intereses Deuda Externa;0.0;0.214660;0.0
2004-03-01;27;Intereses pagados intra sector público;0.0;0.214660;0.0
2004-03-01;28;Intereses Netos;0.0;0.214660;0.0
2004-03-01;29;Otras Rentas;0.0;0.214660;0.0
2004-03-01;30;Pagadas sobre Deuda;0.0;0.214660;0.0
2004-03-01;31;PRESTACIONES DE LA SEGURIDAD SOCIAL;1838.0;0.214660;658789.98
2004-03-01;32;OTROS GASTOS CORRIENTES;5.6;0.214660;2007.19
2004-03-01;34;Al sector privado;1097.9;0.214660;393517.69
2004-03-01;35;Instituciones de Enseñanza;0.0;0.214660;0.0
2004-03-01;36;Otras;0.0;0.214660;0.0
2004-03-01;38;Total Provincias y CABA;1969.3;0.214660;705851.53
2004-03-01;39;Recursos Coparticipados;1527.2;0.214660;547390.68
2004-03-01;40;Garantía Acuerdo Provincias;0.0;0.214660;0.0
2004-03-01;41;Leyes Especiales;80.5;0.214660;28853.42
2004-03-01;42;Resto;361.6;0.214660;129607.43
2004-03-01;43;Universidades;264.8;0.214660;94911.64
2004-03-01;44;Otras;3.9;0.214660;1397.87
2004-03-01;45;Al sector externo;20.0;0.214660;7168.55
2004-03-01;46;OTROS GASTOS;0.4;0.214660;143.37
2004-03-01;47;GASTOS EXTRAPRESUPUESTARIOS;0.0;0.214660;0.0
2004-03-01;48;DEFICIT OPERATIVO EMPRESAS PUB.;10.1;0.214660;3620.12
2004-03-01;49;Resultado económico;1640.2;0.214660;587893.0
2004-03-01;50;RECURSOS DE CAPITAL;20.5;0.214660;7347.77
2004-03-01;51;Privatizaciones;3.9;0.214660;1397.87
2004-03-01;52;Otros;16.6;0.214660;5949.9
2004-03-01;53;GASTOS  DE CAPITAL;622.6;0.214660;223157.04
2004-03-01;54;INVERSION REAL DIRECTA;158.0;0.214660;56631.57
2004-03-01;56;Total Provincias y CABA;245.9;0.214660;88137.35
2004-03-01;57;Leyes Especiales;93.1;0.214660;33369.61
2004-03-01;58;Resto;152.8;0.214660;54767.74
2004-03-01;59;Otras;12.8;0.214660;4587.87
2004-03-01;61;A Provincias y CABA;0.0;0.214660;0.0
2004-03-01;62;Resto;205.9;0.214660;73800.25
2004-03-01;63;INGRESOS ANTES DE FIGURATIVOS;8195.9;0.214660;2937637.01
2004-03-01;64;INGRESOS PRIMARIOS ANTES DE FIGURATIVOS;7170.4;0.214660;2570069.48
2004-03-01;65;GASTOS ANTES DE FIGURATIVOS;7157.8;0.214660;2565553.29
2004-03-01;66;GASTOS PRIMARIOS ANTES DE FIGURATIVOS;6794.3;0.214660;2435264.84
2004-03-01;67;RESULTADO FINANCIERO ANTES DE FIGURATIVOS;1038.1;0.214660;372083.72
2004-03-01;68;RESULTADO PRIMARIO SIN RENTAS;376.1;0.214660;134804.63
2004-03-01;70;Del Tesoro Nacional;592.0;0.214660;212189.16
2004-03-01;71;De Recursos Afectados;9.8;0.214660;3512.59
2004-03-01;72;De Organismos Descentralizados;50.1;0.214660;17957.22
2004-03-01;73;De Instituciones de Seguridad Social;277.7;0.214660;99535.35
2004-03-01;74;De ExCajas Provinciales;0.0;0.214660;0.0
2004-03-01;75;De Empresas Públicas y Otros;104.0;0.214660;37276.47
2004-03-01;76;De PAMI, Fdos. Fiduciarios y Otros;0.0;0.214660;0.0
2004-03-01;77;GASTOS FIGURATIVOS;1033.6;0.214660;370470.8
2004-03-01;78;INGRESOS DESPUES DE FIGURATIVOS;9229.5;0.214660;3308107.81
2004-03-01;79;INGRESOS PRIMARIOS DESPUES DE FIGURATIVOS;8204.0;0.214660;2940540.27
2004-03-01;80;GASTOS DESPUES DE FIGURATIVOS;8191.4;0.214660;2936024.09
2004-03-01;81;GASTOS PRIMARIOS DESPUES DE FIGURATIVOS;7827.9;0.214660;2805735.64
2004-03-01;82;SUPERAVIT PRIMARIO;1401.6;0.214660;502372.17
2004-03-01;83;SUPERAVIT PRIMARIO -sin Privatizaciones-;1397.7;0.214660;500974.3
2004-03-01;84;RESULTADO FINANCIERO;1038.1;0.214660;372083.72
2004-03-01;85;RESULTADO FINANCIERO -sin privatizaciones-;1034.2;0.214660;370685.85
2004-03-01;87;DISMINUCION DE LA INVERSIÓN FINANCIERA;812.4;0.214660;291186.61
2004-03-01;89;Endeudamiento en Moneda Local;6254.1;0.214660;2241642.24
2004-03-01;90;Endeudamiento Interno;0.0;0.214660;0.0
2004-03-01;91;Endeudamiento en Moneda Extranjera;9369.6;0.214660;3358323.52
2004-03-01;92;Endeudamiento Externo;0.0;0.214660;0.0
2004-03-01;93;Incremento Otros Pasivos;1362.1;0.214660;488214.27
2004-03-01;94;INCREMENTO DEL PATRIMONIO;0.0;0.214660;0.0
2004-03-01;95;CONTRIBUCIONES FIGURATIVAS PARA APLICACIONES FINANCIERAS;3.8;0.214660;1362.02
2004-03-01;97;INVERSIÓN FINANCIERA;996.5;0.214660;357173.13
2004-03-01;99;Amortización en Moneda Local;6987.0;0.214660;2504333.85
2004-03-01;100;Amortización Deuda Interna;0.0;0.214660;0.0
2004-03-01;101;Amortización en Moneda Extranjera;10811.1;0.214660;3874996.95
2004-03-01;102;Amortización Deuda Externa;0.0;0.214660;0.0
2004-03-01;103;Disminución Otros Pasivos;41.7;0.214660;14946.43
2004-03-01;104;Disminución del patrimonio;0.0;0.214660;0.0
2004-03-01;105;GASTOS FIGURAT. PARA APLIC. FINANC.;3.8;0.214660;1362.02
2004-04-01;1;Ingresos Corrientes;7656.1;0.215742;2730395.14
2004-04-01;2;INGRESOS TRIBUTARIOS;5966.4;0.215742;2127797.39
2004-04-01;3;APORTES Y CONTRIB. A LA SEG. SOCIAL;1164.1;0.215742;415153.01
2004-04-01;4;INGRESOS NO TRIBUTARIOS;379.1;0.215742;135198.44
2004-04-01;5;VENTAS DE BS. Y SERV. DE LAS ADM. PUB.;38.3;0.215742;13658.93
2004-04-01;6;INGRESOS DE OPERACION;0.0;0.215742;0.0
2004-04-01;7;RENTAS DE LA PROPIEDAD;41.3;0.215742;14728.82
2004-04-01;8;RENTAS PERCIBIDAS DEL BCRA;0.0;0.215742;0.0
2004-04-01;9;RENTAS PÚBLICAS PERCIBIDAS POR EL FGS;0.0;0.215742;0.0
2004-04-01;10;RENTAS PÚBLICAS PERCIBIDAS POR EL FGS Y OTROS;0.0;0.215742;0.0
2004-04-01;11;OTRAS RENTAS DE LA PROPIEDAD;0.0;0.215742;0.0
2004-04-01;12;RENTAS DE LA PROPIEDAD NETAS;0.0;0.215742;0.0
2004-04-01;13;TRANSFERENCIAS CORRIENTES;56.8;0.215742;20256.59
2004-04-01;14;OTROS INGRESOS;10.1;0.215742;3601.96
2004-04-01;15;INGRESOS EXTRAPRESUPUESTARIOS;0.0;0.215742;0.0
2004-04-01;16;SUPERAVIT OPERATIVO EMPRESAS PUB.;0.0;0.215742;0.0
2004-04-01;17;Gastos Corrientes;5823.9;0.215742;2076977.61
2004-04-01;19;Remuneraciones;691.4;0.215742;246574.0
2004-04-01;20;Bienes y Servicios;250.7;0.215742;89407.15
2004-04-01;21;Otros Gastos;0.1;0.215742;35.66
2004-04-01;22;INTERESES Y OTRAS RENTAS DE LA PROP.;349.2;0.215742;124535.2
2004-04-01;23;Intereses en Moneda Local;158.4;0.215742;56490.2
2004-04-01;24;Intereses Deuda Interna;0.0;0.215742;0.0
2004-04-01;25;Intereses en Moneda Extranjera;190.8;0.215742;68045.01
2004-04-01;26;Intereses Deuda Externa;0.0;0.215742;0.0
2004-04-01;27;Intereses pagados intra sector público;0.0;0.215742;0.0
2004-04-01;28;Intereses Netos;0.0;0.215742;0.0
2004-04-01;29;Otras Rentas;0.0;0.215742;0.0
2004-04-01;30;Pagadas sobre Deuda;0.0;0.215742;0.0
2004-04-01;31;PRESTACIONES DE LA SEGURIDAD SOCIAL;1507.8;0.215742;537726.75
2004-04-01;32;OTROS GASTOS CORRIENTES;5.2;0.215742;1854.48
2004-04-01;34;Al sector privado;866.0;0.215742;308841.6
2004-04-01;35;Instituciones de Enseñanza;0.0;0.215742;0.0
2004-04-01;36;Otras;0.0;0.215742;0.0
2004-04-01;38;Total Provincias y CABA;1957.6;0.215742;698138.94
2004-04-01;39;Recursos Coparticipados;1540.4;0.215742;549352.89
2004-04-01;40;Garantía Acuerdo Provincias;0.0;0.215742;0.0
2004-04-01;41;Leyes Especiales;90.7;0.215742;32346.34
2004-04-01;42;Resto;326.5;0.215742;116439.7
2004-04-01;43;Universidades;148.3;0.215742;52888.23
2004-04-01;44;Otras;12.5;0.215742;4457.88
2004-04-01;45;Al sector externo;11.6;0.215742;4136.91
2004-04-01;46;OTROS GASTOS;0.0;0.215742;0.0
2004-04-01;47;GASTOS EXTRAPRESUPUESTARIOS;0.0;0.215742;0.0
2004-04-01;48;DEFICIT OPERATIVO EMPRESAS PUB.;23.5;0.215742;8380.81
2004-04-01;49;Resultado económico;1832.2;0.215742;653417.53
2004-04-01;50;RECURSOS DE CAPITAL;5.1;0.215742;1818.81
2004-04-01;51;Privatizaciones;2.1;0.215742;748.92
2004-04-01;52;Otros;3.0;0.215742;1069.89
2004-04-01;53;GASTOS  DE CAPITAL;507.8;0.215742;181096.73
2004-04-01;54;INVERSION REAL DIRECTA;91.0;0.215742;32453.33
2004-04-01;56;Total Provincias y CABA;196.4;0.215742;70042.14
2004-04-01;57;Leyes Especiales;93.0;0.215742;33166.59
2004-04-01;58;Resto;103.4;0.215742;36875.54
2004-04-01;59;Otras;18.4;0.215742;6561.99
2004-04-01;61;A Provincias y CABA;0.0;0.215742;0.0
2004-04-01;62;Resto;202.0;0.215742;72039.27
2004-04-01;63;INGRESOS ANTES DE FIGURATIVOS;7661.2;0.215742;2732213.95
2004-04-01;64;INGRESOS PRIMARIOS ANTES DE FIGURATIVOS;7619.9;0.215742;2717485.13
2004-04-01;65;GASTOS ANTES DE FIGURATIVOS;6331.7;0.215742;2258074.33
2004-04-01;66;GASTOS PRIMARIOS ANTES DE FIGURATIVOS;5982.5;0.215742;2133539.13
2004-04-01;67;RESULTADO FINANCIERO ANTES DE FIGURATIVOS;1329.5;0.215742;474139.62
2004-04-01;68;RESULTADO PRIMARIO SIN RENTAS;1637.4;0.215742;583946.0
2004-04-01;70;Del Tesoro Nacional;613.7;0.215742;218863.85
2004-04-01;71;De Recursos Afectados;4.0;0.215742;1426.52
2004-04-01;72;De Organismos Descentralizados;31.9;0.215742;11376.5
2004-04-01;73;De Instituciones de Seguridad Social;233.1;0.215742;83130.46
2004-04-01;74;De ExCajas Provinciales;0.0;0.215742;0.0
2004-04-01;75;De Empresas Públicas y Otros;40.5;0.215742;14443.52
2004-04-01;76;De PAMI, Fdos. Fiduciarios y Otros;0.0;0.215742;0.0
2004-04-01;77;GASTOS FIGURATIVOS;923.2;0.215742;329240.84
2004-04-01;78;INGRESOS DESPUES DE FIGURATIVOS;8584.4;0.215742;3061454.79
2004-04-01;79;INGRESOS PRIMARIOS DESPUES DE FIGURATIVOS;8543.1;0.215742;3046725.97
2004-04-01;80;GASTOS DESPUES DE FIGURATIVOS;7254.9;0.215742;2587315.17
2004-04-01;81;GASTOS PRIMARIOS DESPUES DE FIGURATIVOS;6905.7;0.215742;2462779.97
2004-04-01;82;SUPERAVIT PRIMARIO;1678.7;0.215742;598674.82
2004-04-01;83;SUPERAVIT PRIMARIO -sin Privatizaciones-;1676.6;0.215742;597925.9
2004-04-01;84;RESULTADO FINANCIERO;1329.5;0.215742;474139.62
2004-04-01;85;RESULTADO FINANCIERO -sin privatizaciones-;1327.4;0.215742;473390.7
2004-04-01;87;DISMINUCION DE LA INVERSIÓN FINANCIERA;536.2;0.215742;191225.02
2004-04-01;89;Endeudamiento en Moneda Local;78.1;0.215742;27852.81
2004-04-01;90;Endeudamiento Interno;0.0;0.215742;0.0
2004-04-01;91;Endeudamiento en Moneda Extranjera;194.2;0.215742;69257.55
2004-04-01;92;Endeudamiento Externo;0.0;0.215742;0.0
2004-04-01;93;Incremento Otros Pasivos;240.2;0.215742;85662.53
2004-04-01;94;INCREMENTO DEL PATRIMONIO;0.0;0.215742;0.0
2004-04-01;95;CONTRIBUCIONES FIGURATIVAS PARA APLICACIONES FINANCIERAS;105.7;0.215742;37695.79
2004-04-01;97;INVERSIÓN FINANCIERA;1436.6;0.215742;512334.69
2004-04-01;99;Amortización en Moneda Local;40.2;0.215742;14336.53
2004-04-01;100;Amortización Deuda Interna;0.0;0.215742;0.0
2004-04-01;101;Amortización en Moneda Extranjera;890.9;0.215742;317721.69
2004-04-01;102;Amortización Deuda Externa;0.0;0.215742;0.0
2004-04-01;103;Disminución Otros Pasivos;10.5;0.215742;3744.62
2004-04-01;104;Disminución del patrimonio;0.0;0.215742;0.0
2004-04-01;105;GASTOS FIGURAT. PARA APLIC. FINANC.;105.7;0.215742;37695.79
2004-05-01;1;Ingresos Corrientes;12633.6;0.217468;4469761.67
2004-05-01;2;INGRESOS TRIBUTARIOS;11139.2;0.217468;3941043.66
2004-05-01;3;APORTES Y CONTRIB. A LA SEG. SOCIAL;1076.7;0.217468;380935.95
2004-05-01;4;INGRESOS NO TRIBUTARIOS;326.5;0.217468;115515.54
2004-05-01;5;VENTAS DE BS. Y SERV. DE LAS ADM. PUB.;34.8;0.217468;12312.22
2004-05-01;6;INGRESOS DE OPERACION;0.0;0.217468;0.0
2004-05-01;7;RENTAS DE LA PROPIEDAD;38.0;0.217468;13444.38
2004-05-01;8;RENTAS PERCIBIDAS DEL BCRA;0.0;0.217468;0.0
2004-05-01;9;RENTAS PÚBLICAS PERCIBIDAS POR EL FGS;0.0;0.217468;0.0
2004-05-01;10;RENTAS PÚBLICAS PERCIBIDAS POR EL FGS Y OTROS;0.0;0.217468;0.0
2004-05-01;11;OTRAS RENTAS DE LA PROPIEDAD;0.0;0.217468;0.0
2004-05-01;12;RENTAS DE LA PROPIEDAD NETAS;0.0;0.217468;0.0
2004-05-01;13;TRANSFERENCIAS CORRIENTES;5.7;0.217468;2016.66
2004-05-01;14;OTROS INGRESOS;12.7;0.217468;4493.25
2004-05-01;15;INGRESOS EXTRAPRESUPUESTARIOS;0.0;0.217468;0.0
2004-05-01;16;SUPERAVIT OPERATIVO EMPRESAS PUB.;0.0;0.217468;0.0
2004-05-01;17;Gastos Corrientes;8265.7;0.217468;2924400.73
2004-05-01;19;Remuneraciones;703.6;0.217468;248933.35
2004-05-01;20;Bienes y Servicios;244.2;0.217468;86397.84
2004-05-01;21;Otros Gastos;0.1;0.217468;35.38
2004-05-01;22;INTERESES Y OTRAS RENTAS DE LA PROP.;553.8;0.217468;195934.18
2004-05-01;23;Intereses en Moneda Local;127.1;0.217468;44967.92
2004-05-01;24;Intereses Deuda Interna;0.0;0.217468;0.0
2004-05-01;25;Intereses en Moneda Extranjera;426.7;0.217468;150966.26
2004-05-01;26;Intereses Deuda Externa;0.0;0.217468;0.0
2004-05-01;27;Intereses pagados intra sector público;0.0;0.217468;0.0
2004-05-01;28;Intereses Netos;0.0;0.217468;0.0
2004-05-01;29;Otras Rentas;0.0;0.217468;0.0
2004-05-01;30;Pagadas sobre Deuda;0.0;0.217468;0.0
2004-05-01;31;PRESTACIONES DE LA SEGURIDAD SOCIAL;1617.1;0.217468;572129.21
2004-05-01;32;OTROS GASTOS CORRIENTES;10.8;0.217468;3821.03
2004-05-01;34;Al sector privado;874.3;0.217468;309326.92
2004-05-01;35;Instituciones de Enseñanza;0.0;0.217468;0.0
2004-05-01;36;Otras;0.0;0.217468;0.0
2004-05-01;38;Total Provincias y CABA;4063.9;0.217468;1437805.89
2004-05-01;39;Recursos Coparticipados;3195.5;0.217468;1130566.38
2004-05-01;40;Garantía Acuerdo Provincias;0.0;0.217468;0.0
2004-05-01;41;Leyes Especiales;429.1;0.217468;151815.38
2004-05-01;42;Resto;439.3;0.217468;155424.13
2004-05-01;43;Universidades;160.8;0.217468;56890.96
2004-05-01;44;Otras;17.2;0.217468;6085.35
2004-05-01;45;Al sector externo;8.7;0.217468;3078.06
2004-05-01;46;OTROS GASTOS;0.2;0.217468;70.76
2004-05-01;47;GASTOS EXTRAPRESUPUESTARIOS;0.0;0.217468;0.0
2004-05-01;48;DEFICIT OPERATIVO EMPRESAS PUB.;11.0;0.217468;3891.79
2004-05-01;49;Resultado económico;4367.9;0.217468;1545360.94
2004-05-01;50;RECURSOS DE CAPITAL;3.5;0.217468;1238.3
2004-05-01;51;Privatizaciones;3.3;0.217468;1167.54
2004-05-01;52;Otros;0.2;0.217468;70.76
2004-05-01;53;GASTOS  DE CAPITAL;547.1;0.217468;193563.72
2004-05-01;54;INVERSION REAL DIRECTA;87.2;0.217468;30851.32
2004-05-01;56;Total Provincias y CABA;435.8;0.217468;154185.83
2004-05-01;57;Leyes Especiales;350.7;0.217468;124077.49
2004-05-01;58;Resto;85.1;0.217468;30108.34
2004-05-01;59;Otras;19.5;0.217468;6899.09
2004-05-01;61;A Provincias y CABA;0.0;0.217468;0.0
2004-05-01;62;Resto;4.6;0.217468;1627.48
2004-05-01;63;INGRESOS ANTES DE FIGURATIVOS;12637.1;0.217468;4470999.97
2004-05-01;64;INGRESOS PRIMARIOS ANTES DE FIGURATIVOS;12599.1;0.217468;4457555.59
2004-05-01;65;GASTOS ANTES DE FIGURATIVOS;8812.8;0.217468;3117964.45
2004-05-01;66;GASTOS PRIMARIOS ANTES DE FIGURATIVOS;8259.0;0.217468;2922030.27
2004-05-01;67;RESULTADO FINANCIERO ANTES DE FIGURATIVOS;3824.3;0.217468;1353035.52
2004-05-01;68;RESULTADO PRIMARIO SIN RENTAS;4340.1;0.217468;1535525.32
2004-05-01;70;Del Tesoro Nacional;434.1;0.217468;153584.37
2004-05-01;71;De Recursos Afectados;1.7;0.217468;601.46
2004-05-01;72;De Organismos Descentralizados;16.5;0.217468;5837.69
2004-05-01;73;De Instituciones de Seguridad Social;267.4;0.217468;94605.99
2004-05-01;74;De ExCajas Provinciales;0.0;0.217468;0.0
2004-05-01;75;De Empresas Públicas y Otros;37.6;0.217468;13302.86
2004-05-01;76;De PAMI, Fdos. Fiduciarios y Otros;0.0;0.217468;0.0
2004-05-01;77;GASTOS FIGURATIVOS;757.3;0.217468;267932.38
2004-05-01;78;INGRESOS DESPUES DE FIGURATIVOS;13394.4;0.217468;4738932.35
2004-05-01;79;INGRESOS PRIMARIOS DESPUES DE FIGURATIVOS;13356.4;0.217468;4725487.97
2004-05-01;80;GASTOS DESPUES DE FIGURATIVOS;9570.1;0.217468;3385896.83
2004-05-01;81;GASTOS PRIMARIOS DESPUES DE FIGURATIVOS;9016.3;0.217468;3189962.65
2004-05-01;82;SUPERAVIT PRIMARIO;4378.1;0.217468;1548969.7
2004-05-01;83;SUPERAVIT PRIMARIO -sin Privatizaciones-;4374.8;0.217468;1547802.16
2004-05-01;84;RESULTADO FINANCIERO;3824.3;0.217468;1353035.52
2004-05-01;85;RESULTADO FINANCIERO -sin privatizaciones-;3821.0;0.217468;1351867.98
2004-05-01;87;DISMINUCION DE LA INVERSIÓN FINANCIERA;1247.0;0.217468;441188.01
2004-05-01;89;Endeudamiento en Moneda Local;29.0;0.217468;10260.19
2004-05-01;90;Endeudamiento Interno;0.0;0.217468;0.0
2004-05-01;91;Endeudamiento en Moneda Extranjera;168.9;0.217468;59756.74
2004-05-01;92;Endeudamiento Externo;0.0;0.217468;0.0
2004-05-01;93;Incremento Otros Pasivos;281.4;0.217468;99559.19
2004-05-01;94;INCREMENTO DEL PATRIMONIO;0.0;0.217468;0.0
2004-05-01;95;CONTRIBUCIONES FIGURATIVAS PARA APLICACIONES FINANCIERAS;0.0;0.217468;0.0
2004-05-01;97;INVERSIÓN FINANCIERA;4417.0;0.217468;1562732.5
2004-05-01;99;Amortización en Moneda Local;78.3;0.217468;27702.5
2004-05-01;100;Amortización Deuda Interna;0.0;0.217468;0.0
2004-05-01;101;Amortización en Moneda Extranjera;1052.9;0.217468;372515.52
2004-05-01;102;Amortización Deuda Externa;0.0;0.217468;0.0
2004-05-01;103;Disminución Otros Pasivos;2.4;0.217468;849.12
2004-05-01;104;Disminución del patrimonio;0.0;0.217468;0.0
2004-05-01;105;GASTOS FIGURAT. PARA APLIC. FINANC.;0.0;0.217468;0.0
2004-06-01;1;Ingresos Corrientes;9880.8;0.219120;3469466.47
2004-06-01;2;INGRESOS TRIBUTARIOS;8362.8;0.219120;2936447.88
2004-06-01;3;APORTES Y CONTRIB. A LA SEG. SOCIAL;1087.9;0.219120;381996.66
2004-06-01;4;INGRESOS NO TRIBUTARIOS;345.1;0.219120;121175.7
2004-06-01;5;VENTAS DE BS. Y SERV. DE LAS ADM. PUB.;26.9;0.219120;9445.45
2004-06-01;6;INGRESOS DE OPERACION;0.0;0.219120;0.0
2004-06-01;7;RENTAS DE LA PROPIEDAD;32.7;0.219120;11482.02
2004-06-01;8;RENTAS PERCIBIDAS DEL BCRA;0.0;0.219120;0.0
2004-06-01;9;RENTAS PÚBLICAS PERCIBIDAS POR EL FGS;0.0;0.219120;0.0
2004-06-01;10;RENTAS PÚBLICAS PERCIBIDAS POR EL FGS Y OTROS;0.0;0.219120;0.0
2004-06-01;11;OTRAS RENTAS DE LA PROPIEDAD;0.0;0.219120;0.0
2004-06-01;12;RENTAS DE LA PROPIEDAD NETAS;0.0;0.219120;0.0
2004-06-01;13;TRANSFERENCIAS CORRIENTES;15.5;0.219120;5442.55
2004-06-01;14;OTROS INGRESOS;9.9;0.219120;3476.21
2004-06-01;15;INGRESOS EXTRAPRESUPUESTARIOS;0.0;0.219120;0.0
2004-06-01;16;SUPERAVIT OPERATIVO EMPRESAS PUB.;0.0;0.219120;0.0
2004-06-01;17;Gastos Corrientes;7962.7;0.219120;2795959.91
2004-06-01;19;Remuneraciones;775.6;0.219120;272338.09
2004-06-01;20;Bienes y Servicios;286.9;0.219120;100739.81
2004-06-01;21;Otros Gastos;0.2;0.219120;70.23
2004-06-01;22;INTERESES Y OTRAS RENTAS DE LA PROP.;287.5;0.219120;100950.49
2004-06-01;23;Intereses en Moneda Local;143.7;0.219120;50457.69
2004-06-01;24;Intereses Deuda Interna;0.0;0.219120;0.0
2004-06-01;25;Intereses en Moneda Extranjera;143.4;0.219120;50352.35
2004-06-01;26;Intereses Deuda Externa;0.0;0.219120;0.0
2004-06-01;27;Intereses pagados intra sector público;0.0;0.219120;0.0
2004-06-01;28;Intereses Netos;0.0;0.219120;0.0
2004-06-01;29;Otras Rentas;0.4;0.219120;140.45
2004-06-01;30;Pagadas sobre Deuda;0.0;0.219120;0.0
2004-06-01;31;PRESTACIONES DE LA SEGURIDAD SOCIAL;2193.0;0.219120;770032.79
2004-06-01;32;OTROS GASTOS CORRIENTES;4.2;0.219120;1474.75
2004-06-01;34;Al sector privado;1050.4;0.219120;368829.2
2004-06-01;35;Instituciones de Enseñanza;0.0;0.219120;0.0
2004-06-01;36;Otras;0.0;0.219120;0.0
2004-06-01;38;Total Provincias y CABA;3154.4;0.219120;1107611.23
2004-06-01;39;Recursos Coparticipados;2370.8;0.219120;832464.08
2004-06-01;40;Garantía Acuerdo Provincias;0.0;0.219120;0.0
2004-06-01;41;Leyes Especiales;355.1;0.219120;124687.02
2004-06-01;42;Resto;428.5;0.219120;150460.12
2004-06-01;43;Universidades;163.4;0.219120;57374.99
2004-06-01;44;Otras;20.5;0.219120;7198.21
2004-06-01;45;Al sector externo;7.5;0.219120;2633.49
2004-06-01;46;OTROS GASTOS;0.0;0.219120;0.0
2004-06-01;47;GASTOS EXTRAPRESUPUESTARIOS;0.0;0.219120;0.0
2004-06-01;48;DEFICIT OPERATIVO EMPRESAS PUB.;19.1;0.219120;6706.62
2004-06-01;49;Resultado económico;1918.1;0.219120;673506.56
2004-06-01;50;RECURSOS DE CAPITAL;8.7;0.219120;3054.85
2004-06-01;51;Privatizaciones;1.8;0.219120;632.04
2004-06-01;52;Otros;6.9;0.219120;2422.81
2004-06-01;53;GASTOS  DE CAPITAL;413.6;0.219120;145228.25
2004-06-01;54;INVERSION REAL DIRECTA;129.5;0.219120;45471.61
2004-06-01;56;Total Provincias y CABA;228.4;0.219120;80198.58
2004-06-01;57;Leyes Especiales;71.8;0.219120;25211.29
2004-06-01;58;Resto;156.6;0.219120;54987.29
2004-06-01;59;Otras;40.5;0.219120;14220.85
2004-06-01;61;A Provincias y CABA;0.0;0.219120;0.0
2004-06-01;62;Resto;15.2;0.219120;5337.21
2004-06-01;63;INGRESOS ANTES DE FIGURATIVOS;9889.5;0.219120;3472521.32
2004-06-01;64;INGRESOS PRIMARIOS ANTES DE FIGURATIVOS;9856.8;0.219120;3461039.3
